vehicle,level_1,datetime,speed,x,y,heading,vehicletype,time_interval,distance,heading_interval,trip
51G13965,3,4/27/2018 0:26,14,106.66653,10.76899,154.7866997,0,30,77.33919838,3.789630859,1400
51G13965,4,4/27/2018 0:26,23,106.66683,10.76836,154.7866997,0,15,70.44237066,4.698154614,1400
51G13965,0,4/27/2018 1:09,5,106.66922,10.76803,275.7276555,0,120,132.8486963,0.701623848,1401
51G13965,1,4/27/2018 1:10,6,106.66801,10.76815,249.2305745,0,45,56.12405385,26.49708099,1401
51G13965,2,4/27/2018 1:10,11,106.66753,10.76797,243.1755869,0,15,78.44596725,6.05498765,1401
51G13965,3,4/27/2018 1:11,19,106.66689,10.76765,238.5538191,0,60,55.15616352,4.621767827,1401
51G13965,4,4/27/2018 1:12,14,106.66646,10.76739,238.5538191,0,15,115.2603949,6.501933119,1401
51G13965,0,4/27/2018 3:10,7,106.66805,10.76811,246.193508,0,15,178.0895092,41.27224506,1402
51G13965,1,4/27/2018 3:11,11,106.66656,10.76746,245.311721,0,60,52.960024,0.88178696,1402
51G13965,2,4/27/2018 3:11,13,106.66612,10.76726,241.1880047,0,15,71.17012928,4.123716336,1402
51G13965,3,4/27/2018 3:12,8,106.66555,10.76695,241.1880047,0,15,136.8443142,2.358249838,1402
51G13965,0,4/27/2018 7:01,18,106.66463,10.76629,67.14978307,0,13710,71.19414994,30.52994765,1403
51G13965,1,4/27/2018 7:02,22,106.66523,10.76654,62.32743779,0,15,100.0510528,4.822345279,1403
51G13965,2,4/27/2018 7:02,10,106.66604,10.76696,58.49434296,0,15,84.71263443,3.833094827,1403
51G13965,3,4/27/2018 7:03,9,106.6667,10.76736,62.13647134,0,60,54.44504055,3.642128376,1403
51G13965,4,4/27/2018 7:03,15,106.66714,10.76759,72.89151609,0,15,105.2105642,10.75504475,1403
51G13965,5,4/27/2018 7:03,33,106.66806,10.76787,90.94973048,0,15,133.2879141,18.05821439,1403
51G13965,6,4/27/2018 7:04,27,106.66928,10.76785,91.39585329,0,15,181.3882777,0.446122809,1403
51G13965,7,4/27/2018 7:04,12,106.67094,10.76781,91.39585329,0,30,196.8281037,1.177615237,1403
51G13965,0,4/27/2018 7:35,15,106.66779,10.76816,240.2771047,0,45,78.11262452,36.96253843,1404
51G13965,1,4/27/2018 7:36,11,106.66717,10.76781,239.5448896,0,45,54.58151513,0.732215093,1404
51G13965,2,4/27/2018 7:36,14,106.66674,10.76756,241.8846884,0,15,65.73649847,2.339798806,1404
51G13965,3,4/27/2018 7:37,19,106.66621,10.76728,240.9155344,0,15,50.07679039,0.969153993,1404
51G13965,4,4/27/2018 7:37,16,106.66581,10.76706,242.3062761,0,15,97.59986024,1.390741699,1404
51G13965,5,4/27/2018 7:37,25,106.66502,10.76665,242.3062761,0,15,67.02803211,4.202854227,1404
51G13965,0,4/27/2018 22:32,28,106.66535,10.76664,62.93814213,0,53655,119.1481744,6.815691464,1405
51G13965,1,4/27/2018 22:32,25,106.66632,10.76713,63.17544448,0,15,147.0863359,0.237302347,1405
51G13965,2,4/27/2018 22:32,24,106.66752,10.76773,82.04267066,0,30,135.6849659,18.86722618,1405
51G13965,3,4/27/2018 22:33,40,106.66875,10.7679,82.04267066,0,15,145.3917835,10.13457072,1405
51G15708,0,4/27/2018 1:55,15,106.66687,10.768544,331.8121108,700,30,46.48493744,35.10300431,1406
51G15708,1,4/27/2018 1:55,11,106.66667,10.768913,306.6854479,700,10,96.93946447,25.12666287,1406
51G15708,2,4/27/2018 1:55,14,106.66596,10.769436,293.7082066,700,30,54.46058145,12.97724133,1406
51G15708,3,4/27/2018 1:56,19,106.665504,10.769634,293.7082066,700,10,56.42177462,11.15118593,1406
51G15708,0,4/27/2018 1:59,5,106.66611,10.769468,148.4500179,700,10,161.5125572,40.59755155,1407
51G15708,1,4/27/2018 2:00,12,106.66688,10.768228,154.2504763,700,60,30.33269262,5.80045843,1407
51G15708,2,4/27/2018 2:00,8,106.667,10.767982,154.2504763,700,10,15.39664509,9.006564765,1407
51G15708,0,4/27/2018 2:00,7,106.66708,10.767868,78.12393786,700,10,70.34412054,67.11997366,1408
51G15708,1,4/27/2018 2:01,26,106.66771,10.767999,87.70103269,700,20,71.60870173,9.57709483,1408
51G15708,2,4/27/2018 2:01,22,106.668365,10.768025,89.99994068,700,10,69.36557152,2.298907988,1408
51G15708,3,4/27/2018 2:01,16,106.669,10.768025,94.68037643,700,10,46.03509809,4.680435754,1408
51G15708,4,4/27/2018 2:01,27,106.66942,10.767991,91.50190508,700,10,59.00859107,3.178471357,1408
51G15708,5,4/27/2018 2:01,24,106.66996,10.767977,92.4030076,700,10,160.7218012,0.901102525,1408
51G15708,6,4/27/2018 2:02,30,106.67143,10.767916,92.4030076,700,30,72.2138244,0.841934863,1408
51G15708,0,4/27/2018 4:59,10,106.66461,10.765984,39.317311,700,10600,42.57672914,216.3124532,1409
51G15708,1,4/27/2018 4:59,11,106.664856,10.766281,55.86299239,700,10,177.7417413,16.54568139,1409
51G15708,2,4/27/2018 4:59,28,106.6662,10.767182,61.10671212,700,30,173.6917316,5.243719732,1409
51G15708,3,4/27/2018 5:00,30,106.66759,10.7679405,61.20681333,700,20,171.0258623,0.10010121,1409
51G15708,4,4/27/2018 5:00,25,106.66896,10.768685,60.66137997,700,20,70.91040843,0.545433365,1409
51G15708,5,4/27/2018 5:00,13,106.669525,10.768999,62.20281741,700,10,78.52513108,1.541437442,1409
51G15708,6,4/27/2018 5:01,7,106.67016,10.76933,60.22126574,700,60,57.48255985,1.981551669,1409
51G15708,7,4/27/2018 5:01,5,106.670616,10.769588,60.22126574,700,20,34.49120082,4.617111683,1409
51G15708,0,4/27/2018 5:03,30,106.67011,10.767908,272.4349742,700,30,96.21669953,39.94073118,1410
51G15708,1,4/27/2018 5:03,33,106.66923,10.767945,276.1448482,700,10,102.1852202,3.709873961,1410
51G15708,2,4/27/2018 5:03,13,106.6683,10.768044,284.1257946,700,10,48.4553767,7.980946456,1410
51G15708,3,4/27/2018 5:03,10,106.66787,10.768151,284.1257946,700,10,88.55809037,16.48514218,1410
51G15708,0,4/27/2018 5:04,10,106.66706,10.768118,327.441979,700,30,29.36500796,59.80132656,1411
51G15708,1,4/27/2018 5:04,7,106.666916,10.768341,326.9698274,700,10,19.32693257,0.472151664,1411
51G15708,2,4/27/2018 5:04,5,106.66682,10.768487,326.9698274,700,10,115.8266093,0.301641033,1411
51G15708,0,4/27/2018 5:07,11,106.66581,10.769608,125.926861,700,20,88.69232945,32.8395028,1412
51G15708,1,4/27/2018 5:08,13,106.666466,10.769138,154.0412636,700,30,32.36216512,28.11440262,1412
51G15708,2,4/27/2018 5:08,20,106.666595,10.768876,154.0412636,700,10,46.37726127,1.476153786,1412
51G15708,0,4/27/2018 5:08,5,106.66677,10.768496,111.7648458,700,10,135.3865718,43.75257162,1413
51G15708,1,4/27/2018 5:09,27,106.66792,10.768042,87.61771931,700,60,77.07964385,24.14712647,1413
51G15708,2,4/27/2018 5:09,18,106.668625,10.768071,89.31826057,700,10,65.00073654,1.700541255,1413
51G15708,3,4/27/2018 5:10,28,106.66922,10.768078,93.81617507,700,10,154.3710967,4.497914508,1413
51G15708,4,4/27/2018 5:10,14,106.67063,10.767985,95.38355795,700,20,48.28007355,1.567382877,1413
51G15708,5,4/27/2018 5:10,8,106.67107,10.767944,95.77492997,700,10,20.86231072,0.391372022,1413
51G15708,6,4/27/2018 5:10,21,106.67126,10.767925,93.01272273,700,10,53.60125908,2.762207248,1413
51G15708,7,4/27/2018 5:10,33,106.67175,10.7678995,91.79639134,700,10,86.34035468,1.216331385,1413
51G15708,8,4/27/2018 5:11,29,106.67254,10.767875,91.79639134,700,10,0,0,1413
51G15734,0,4/27/2018 0:53,19,106.67146,10.7679825,245.5840547,700,550,31.70628702,99.59859845,1414
51G15734,1,4/27/2018 0:53,23,106.671196,10.767864,273.4171491,700,10,59.31337449,27.83309438,1414
51G15734,2,4/27/2018 0:53,23,106.670654,10.767896,273.4171491,700,10,164.5098805,0.491439806,1414
51G15734,0,4/27/2018 1:00,14,106.671524,10.767839,168.2227029,700,90,35.5429567,0.215508826,1415
51G15734,1,4/27/2018 1:01,17,106.67159,10.767526,166.4763643,700,10,42.30052779,1.74633852,1415
51G15734,2,4/27/2018 1:01,10,106.67168,10.767156,168.6757237,700,10,44.78300119,2.199359319,1415
51G15734,3,4/27/2018 1:01,13,106.67176,10.766761,168.6757237,700,10,77.06482139,1.866570453,1415
51G15734,0,4/27/2018 3:09,17,106.6727,10.77076,243.0472998,700,300,44.17607256,71.38098944,1416
51G15734,1,4/27/2018 3:09,15,106.67234,10.770579,241.2692533,700,10,86.08465323,1.778046405,1416
51G15734,2,4/27/2018 3:10,6,106.67165,10.770205,239.2825331,700,50,50.91202821,1.986720254,1416
51G15734,3,4/27/2018 3:11,5,106.67125,10.76997,239.2825331,700,60,39.30224828,23.39699365,1416
51G15734,0,4/27/2018 3:22,20,106.671455,10.767954,254.5197957,700,10,36.85560351,82.23353754,1417
51G15734,1,4/27/2018 3:23,22,106.67113,10.767865,271.7277915,700,10,124.5877516,17.20799573,1417
51G15734,2,4/27/2018 3:23,7,106.66999,10.767899,271.7277915,700,40,60.97935957,12.86407023,1417
51G15734,0,4/27/2018 3:26,11,106.66945,10.768038,262.1916938,700,180,65.0609123,22.40016792,1418
51G15734,1,4/27/2018 3:27,23,106.66886,10.767958,274.6061316,700,30,64.66145522,12.41443781,1418
51G15734,2,4/27/2018 3:27,9,106.66827,10.768005,296.0989126,700,10,38.97391935,21.49278106,1418
51G15734,3,4/27/2018 3:27,8,106.66795,10.76816,296.0989126,700,10,13.12541596,28.99372957,1418
51G15734,0,4/27/2018 10:10,17,106.66714,10.767621,171.1766736,700,10,35.83432778,34.57287634,1419
51G15734,1,4/27/2018 10:11,15,106.66719,10.7673025,167.4476287,700,10,55.63199491,3.72904494,1419
51G15734,2,4/27/2018 10:11,16,106.6673,10.766814,167.111981,700,10,96.58522892,0.335647723,1419
51G15734,3,4/27/2018 10:11,9,106.667496,10.765967,167.111981,700,30,22.42654745,0.434360627,1419
51G15734,0,4/27/2018 11:21,27,106.67071,10.767881,273.3691403,700,4170,73.31726534,217.3290511,1420
51G15734,1,4/27/2018 11:21,11,106.67004,10.76792,271.7997149,700,10,56.28526033,1.569425383,1420
51G15734,2,4/27/2018 11:21,6,106.669525,10.767936,271.3296941,700,10,33.32642213,0.470020766,1420
51G15734,3,4/27/2018 11:22,16,106.66922,10.767943,271.3296941,700,20,141.0286287,8.96119947,1420
51G15734,0,4/27/2018 11:25,14,106.6679,10.768195,243.1755311,700,50,36.7715171,34.86079413,1421
51G15734,1,4/27/2018 11:25,11,106.6676,10.768045,242.6244946,700,10,30.79568868,0.551036485,1421
51G15734,2,4/27/2018 11:25,13,106.66735,10.767917,239.5387447,700,10,82.51220137,3.085749932,1421
51G15734,3,4/27/2018 11:26,17,106.6667,10.767539,242.515632,700,20,171.3953184,2.976887362,1421
51G15734,4,4/27/2018 11:27,6,106.66531,10.766824,239.8210905,700,60,15.18879977,2.694541537,1421
51G15734,5,4/27/2018 11:27,8,106.66519,10.766755,239.8210905,700,10,93.24583207,0.440906894,1421
51G15734,0,4/27/2018 19:00,30,106.666,10.767068,78.31595303,700,27130,423.9979395,13.81545008,1422
51G15734,1,4/27/2018 19:00,33,106.6698,10.767845,92.4665353,700,40,166.8525804,14.15058227,1422
51G15734,2,4/27/2018 19:01,12,106.671326,10.76778,93.87701975,700,20,21.24126283,1.410484448,1422
51G15734,3,4/27/2018 19:01,32,106.67152,10.767767,92.0494545,700,10,71.05023574,1.827565247,1422
51G15734,4,4/27/2018 19:01,40,106.67217,10.767744,92.0494545,700,10,0,0,1422
51G15906,0,4/27/2018 19:12,17,106.67168,10.767887,342.8750204,300,0,164.1996096,0,1423
51G15906,1,4/27/2018 19:12,33,106.67124,10.769299,348.1306342,300,18,23.51385647,5.255613714,1423
51G15906,2,4/27/2018 19:12,23,106.671196,10.769506,348.1306342,300,3,26.85932628,2.584448548,1423
51G15906,0,4/27/2018 19:13,11,106.671135,10.76974,16.36728389,300,18,11.6990615,329.1789017,1424
51G15906,1,4/27/2018 19:13,16,106.671165,10.769841,43.20832981,300,3,15.20970676,26.84104592,1424
51G15906,2,4/27/2018 19:13,21,106.67126,10.769941,43.20832981,300,3,25.07644935,15.10941379,1424
51G15906,0,4/27/2018 19:13,13,106.671455,10.77006,332.7282272,300,6,14.61699937,274.4104836,1425
51G15906,1,4/27/2018 19:13,19,106.671394,10.770177,332.4113548,300,3,140.8227439,0.316872411,1425
51G15906,2,4/27/2018 19:13,31,106.6708,10.771301,332.4113548,300,17,44.50702293,3.600762226,1425
51G15906,0,4/27/2018 19:15,7,106.6702,10.770331,130.459451,300,84,19.29097106,23.3364451,1426
51G15906,1,4/27/2018 19:15,19,106.670334,10.770218,153.0808565,300,6,18.43234162,22.62140542,1426
51G15906,2,4/27/2018 19:15,23,106.67041,10.77007,153.0808565,300,3,53.88928567,12.19376356,1426
51G15906,0,4/27/2018 19:16,22,106.67111,10.769462,167.1991976,300,9,133.9418436,36.90197562,1427
51G15906,1,4/27/2018 19:16,25,106.67138,10.768287,159.3490739,300,15,52.95585487,7.85012372,1427
51G15906,2,4/27/2018 19:17,15,106.67155,10.767841,159.3490739,300,50,167.7822976,9.545609447,1427
51G15906,0,4/27/2018 19:50,8,106.67145,10.770197,292.0253707,300,3,4.717774242,43.98340618,1428
51G15906,1,4/27/2018 19:50,12,106.67141,10.770213,316.1027476,300,3,22.92123712,24.07737695,1428
51G15906,2,4/27/2018 19:50,14,106.671265,10.770362,330.0402124,300,6,14.28746655,13.9374648,1428
51G15906,3,4/27/2018 19:50,20,106.6712,10.7704735,334.2643981,300,11,101.158942,4.224185681,1428
51G15906,4,4/27/2018 19:50,28,106.6708,10.771294,332.3493283,300,7,65.06047595,1.915069789,1428
51G15906,5,4/27/2018 19:51,18,106.670525,10.771813,332.3493283,300,12,36.65104913,1.965622725,1428
51G15906,0,4/27/2018 23:13,25,106.66681,10.767775,238.1046796,300,3,163.7004592,41.88928189,1429
51G15906,1,4/27/2018 23:13,18,106.66554,10.7669935,241.8657294,300,27,58.30515023,3.761049744,1429
51G15906,2,4/27/2018 23:14,10,106.66507,10.766745,241.8657294,300,13,91.32651793,1.571964609,1429
51G15923,0,4/27/2018 1:01,19,106.66502,10.766501,66.57965304,700,0,63.15902798,0,1430
51G15923,1,4/27/2018 1:01,22,106.66555,10.766728,60.33455458,700,10,157.3944222,6.245098454,1430
51G15923,2,4/27/2018 1:02,9,106.6668,10.767432,65.28643146,700,40,41.53394999,4.951876881,1430
51G15923,3,4/27/2018 1:02,18,106.667145,10.767589,56.56573182,700,20,34.75675064,8.720699645,1430
51G15923,4,4/27/2018 1:02,16,106.66741,10.767762,81.17366246,700,10,109.4576044,24.60793064,1430
51G15923,5,4/27/2018 1:02,24,106.6684,10.767914,91.27645097,700,20,128.9322728,10.10278851,1430
51G15923,6,4/27/2018 1:03,23,106.66958,10.767888,91.65509518,700,20,45.89901196,0.378644213,1430
51G15923,7,4/27/2018 1:03,29,106.67,10.767876,91.65509518,700,20,148.7276442,1.027071261,1430
51G15923,0,4/27/2018 1:07,18,106.66718,10.767417,169.5287765,700,80,48.38719191,72.20842684,1431
51G15923,1,4/27/2018 1:08,15,106.66726,10.766989,164.9407686,700,10,50.7588747,4.588007928,1431
51G15923,2,4/27/2018 1:08,8,106.66738,10.766548,164.9407686,700,10,57.85978749,2.99727637,1431
51G15923,0,4/27/2018 4:54,28,106.66755,10.767847,89.36188709,700,10,238.1520067,32.52591218,1432
51G15923,1,4/27/2018 4:54,28,106.66973,10.767871,92.07944721,700,30,164.4024175,2.717560126,1432
51G15923,2,4/27/2018 4:55,9,106.671234,10.767817,81.08114034,700,30,12.82861349,10.99830687,1432
51G15923,3,4/27/2018 4:55,18,106.67135,10.767835,81.08114034,700,10,40.57408771,13.9176327,1432
51G15923,0,4/27/2018 5:18,26,106.670746,10.767883,272.1686023,700,1380,70.07186118,2.579996765,1433
51G15923,1,4/27/2018 5:18,21,106.670105,10.767907,272.2601852,700,10,67.23383701,0.091582823,1433
51G15923,2,4/27/2018 5:18,29,106.66949,10.767931,272.2601852,700,10,79.74591453,2.73637312,1433
51G15923,0,4/27/2018 5:18,20,106.66876,10.767925,257.5908316,700,10,248.3826824,11.93298049,1434
51G15923,1,4/27/2018 5:19,17,106.66654,10.767442,245.6897556,700,50,53.99930066,11.90107599,1434
51G15923,2,4/27/2018 5:19,16,106.66609,10.767241,240.9155191,700,10,30.04607385,4.7742365,1434
51G15923,3,4/27/2018 5:20,14,106.66585,10.767109,240.4151279,700,10,55.35821915,0.500391202,1434
51G15923,4,4/27/2018 5:20,10,106.66541,10.766862,239.6505294,700,10,96.36470395,0.764598502,1434
51G15923,5,4/27/2018 5:20,6,106.66465,10.766422,239.6505294,700,30,36.72570166,4.594201116,1434
51G15923,0,4/27/2018 11:56,35,106.66709,10.767665,61.22742679,700,10,296.3021839,0.480700248,1435
51G15923,1,4/27/2018 11:57,20,106.669464,10.768954,61.71961436,700,30,108.8201547,0.492187574,1435
51G15923,2,4/27/2018 11:57,11,106.67034,10.76942,61.71961436,700,20,63.07557415,0.469184022,1435
51G15923,0,4/27/2018 12:38,23,106.66727,10.767954,315.9936466,700,60,59.95058508,45.42489249,1436
51G15923,1,4/27/2018 12:38,24,106.66689,10.768343,334.2613104,700,10,128.9640229,18.2676638,1436
51G15923,2,4/27/2018 12:38,22,106.66638,10.769389,337.8995122,700,20,58.39301663,3.638201882,1436
51G15923,3,4/27/2018 12:38,24,106.66618,10.769876,338.6150183,700,10,66.27918077,0.715506005,1436
51G15923,4,4/27/2018 12:39,25,106.66596,10.7704315,337.9684559,700,10,142.3167978,0.646562355,1436
51G15923,5,4/27/2018 12:39,21,106.665474,10.771619,337.9684559,700,20,62.90176032,1.159611568,1436
51G15923,0,4/27/2018 12:59,7,106.669754,10.771414,177.5587517,700,1220,67.11075778,78.15897322,1437
51G15923,1,4/27/2018 13:01,18,106.66978,10.770811,162.3981876,700,70,43.60394312,15.16056414,1437
51G15923,2,4/27/2018 13:01,13,106.6699,10.770437,162.3981876,700,10,119.7370321,15.38124702,1437
51G15923,0,4/27/2018 13:03,27,106.669426,10.7690115,240.7776087,700,20,248.9679623,2.984211232,1438
51G15923,1,4/27/2018 13:04,37,106.66744,10.767913,240.9737857,700,30,95.09150296,0.196176954,1438
51G15923,2,4/27/2018 13:04,36,106.66668,10.767496,239.4967402,700,10,181.6064816,1.477045502,1438
51G15923,3,4/27/2018 13:04,17,106.66525,10.766663,236.2512722,700,20,80.30132531,3.245467993,1438
51G15923,4,4/27/2018 13:05,8,106.66464,10.76626,240.200837,700,20,20.93022056,3.949564867,1438
51G15923,5,4/27/2018 13:05,9,106.664474,10.766166,240.200837,700,10,0,0,1438
51G20950,0,4/27/2018 4:10,8,106.67186,10.76789,271.2497091,300,0,111.44876,0,1439
51G20950,1,4/27/2018 4:11,39,106.67084,10.767912,272.4726389,300,20,97.31284652,1.222929811,1439
51G20950,2,4/27/2018 4:11,19,106.66995,10.76795,271.7824101,300,10,42.6233779,0.69022876,1439
51G20950,3,4/27/2018 4:11,12,106.66956,10.767962,276.0767288,300,10,62.62158159,4.294318713,1439
51G20950,4,4/27/2018 4:11,27,106.66899,10.768022,275.4163077,300,10,87.7867116,0.66042114,1439
51G20950,5,4/27/2018 4:11,19,106.66819,10.768097,275.4163077,300,10,27.11871802,22.03397678,1439
51G20950,0,4/27/2018 4:13,7,106.66713,10.767821,243.9499031,300,100,73.04547145,0.954158608,1440
51G20950,1,4/27/2018 4:14,11,106.66653,10.767531,241.6266422,300,30,175.3120925,2.323260959,1440
51G20950,2,4/27/2018 4:15,10,106.66512,10.766778,238.5157585,300,60,46.19633426,3.110883657,1440
51G20950,3,4/27/2018 4:15,8,106.66476,10.76656,238.5157585,300,30,50.30516158,4.547472617,1440
51G20950,0,4/27/2018 7:46,11,106.67195,10.766777,342.3578315,300,10,159.5278106,87.11867963,1441
51G20950,1,4/27/2018 7:47,10,106.67151,10.768145,342.8291798,300,50,37.22144919,0.471348272,1441
51G20950,2,4/27/2018 7:47,5,106.67141,10.768465,352.1670251,300,20,12.90632588,9.33784528,1441
51G20950,3,4/27/2018 7:47,4,106.671394,10.76858,341.5134042,300,10,32.57304693,10.65362088,1441
51G20950,4,4/27/2018 7:48,5,106.6713,10.768858,339.5887162,300,20,11.02527818,1.924688032,1441
51G20950,5,4/27/2018 7:48,5,106.671265,10.768951,339.5887162,300,10,25.38812848,9.176387231,1441
51G20950,0,4/27/2018 7:49,1,106.67119,10.769352,166.5985476,300,10,123.2952877,177.1861365,1442
51G20950,1,4/27/2018 7:49,3,106.67145,10.768273,167.0367311,300,50,107.7924666,0.438183457,1442
51G20950,2,4/27/2018 7:50,11,106.67167,10.767328,167.0367311,300,60,28.0110813,2.791678706,1442
51G20950,0,4/27/2018 7:52,4,106.67162,10.767776,343.9970689,300,100,83.70977944,8.316560332,1443
51G20950,1,4/27/2018 7:53,19,106.67141,10.7685,341.8899034,300,30,75.64585721,2.107165488,1443
51G20950,2,4/27/2018 7:53,4,106.671196,10.769147,341.8899034,300,20,17.86504379,5.828288577,1443
51G20950,0,4/27/2018 7:57,9,106.67108,10.769658,262.3202195,300,20,57.87498774,79.38102491,1444
51G20950,1,4/27/2018 7:57,22,106.670555,10.769588,243.3441333,300,20,83.83561602,18.97608621,1444
51G20950,2,4/27/2018 7:58,26,106.66987,10.769248,242.7262358,300,10,81.84036772,0.617897573,1444
51G20950,3,4/27/2018 7:58,29,106.669205,10.768909,244.4363947,300,10,89.71607821,1.71015899,1444
51G20950,4,4/27/2018 7:58,30,106.668465,10.768559,244.4363947,300,10,116.6392532,0.363683217,1444
51G20950,0,4/27/2018 7:59,6,106.666405,10.769339,288.2907932,300,10,70.80080052,48.41266906,1445
51G20950,1,4/27/2018 7:59,25,106.66579,10.76954,289.4500637,300,20,56.11083968,1.15927049,1445
51G20950,2,4/27/2018 8:00,12,106.665306,10.769709,289.4500637,300,10,43.97399349,18.65059471,1445
51G20950,0,4/27/2018 8:02,5,106.66512,10.769878,124.0649884,300,10,46.24680492,34.59077282,1446
51G20950,1,4/27/2018 8:02,9,106.66547,10.769644,115.3050577,300,20,48.38997038,8.759930764,1446
51G20950,2,4/27/2018 8:03,14,106.66587,10.769457,115.3050577,300,10,50.97153578,2.588374495,1446
51G20950,0,4/27/2018 8:03,5,106.6663,10.769279,149.2972961,300,10,92.43921337,36.58061288,1447
51G20950,1,4/27/2018 8:03,24,106.66673,10.768563,154.8391592,300,20,51.66021611,5.541863127,1447
51G20950,2,4/27/2018 8:03,12,106.66693,10.768142,154.8391592,300,10,34.88376964,8.690573728,1447
51G20950,0,4/27/2018 8:04,10,106.66716,10.767725,68.09128681,300,10,100.7594332,61.87075298,1448
51G20950,1,4/27/2018 8:04,15,106.668015,10.768065,71.95543463,300,20,64.95217409,3.864147824,1448
51G20950,2,4/27/2018 8:04,24,106.66858,10.768247,59.05370229,300,10,71.44891846,12.90173234,1448
51G20950,3,4/27/2018 8:04,24,106.66914,10.768579,60.67801416,300,10,77.04748741,1.624311866,1448
51G20950,4,4/27/2018 8:05,24,106.669754,10.76892,58.0996007,300,10,120.0097213,2.578413452,1448
51G20950,5,4/27/2018 8:05,9,106.670685,10.769493,54.22033309,300,20,91.09019864,3.879267612,1448
51G20950,6,4/27/2018 8:05,14,106.67136,10.769974,59.05352232,300,20,107.1729056,4.833189231,1448
51G20950,7,4/27/2018 8:06,20,106.6722,10.770472,59.05352232,300,20,0,0,1448
51G23966,0,4/27/2018 7:28,8,106.67182,10.766565,345.6852757,300,0,17.78049443,0,1449
51G23966,1,4/27/2018 7:28,9,106.67178,10.76672,347.4619996,300,6,98.73139403,1.776723849,1449
51G23966,2,4/27/2018 7:29,8,106.671585,10.767587,347.4619996,300,59,22.76368961,8.68146055,1449
51G23966,0,4/27/2018 7:34,7,106.669235,10.767988,255.3077508,300,263,15.25190951,20.02584907,1450
51G23966,1,4/27/2018 7:34,8,106.6691,10.767953,273.0867709,300,13,108.7415289,17.7790201,1450
51G23966,2,4/27/2018 7:35,10,106.668106,10.768006,273.0867709,300,25,29.52331904,7.044867745,1450
51G23966,0,4/27/2018 7:35,8,106.66784,10.768053,107.5843786,300,15,49.76239859,172.5472601,1451
51G23966,1,4/27/2018 7:35,23,106.668274,10.767917,93.26486644,300,15,199.7956266,14.31951219,1451
51G23966,2,4/27/2018 7:36,28,106.6701,10.767814,90.30490407,300,30,83.02146173,2.959962365,1451
51G23966,3,4/27/2018 7:36,8,106.67086,10.76781,84.2250443,300,26,12.07818461,6.079859776,1451
51G23966,4,4/27/2018 7:36,11,106.67097,10.767821,84.2250443,300,4,39.29974897,2.468940406,1451
51G23966,0,4/27/2018 7:37,16,106.671326,10.767872,261.4741975,300,29,24.96705101,179.7180936,1452
51G23966,1,4/27/2018 7:37,25,106.6711,10.7678385,270.9242127,300,4,137.0014805,9.450015253,1452
51G23966,2,4/27/2018 7:37,13,106.669846,10.7678585,292.7899446,300,21,16.13004656,21.86573185,1452
51G23966,3,4/27/2018 7:37,7,106.66971,10.767915,292.7899446,300,6,53.69272539,18.30532069,1452
51G23966,0,4/27/2018 7:42,10,106.66703,10.767633,244.9497308,300,107,124.3421483,6.238264973,1453
51G23966,1,4/27/2018 7:42,18,106.666,10.767157,240.0988606,300,30,108.5453855,4.850870251,1453
51G23966,2,4/27/2018 7:43,17,106.66514,10.766668,240.0988606,300,25,92.56819463,1.758304696,1453
51G23966,0,4/27/2018 10:48,14,106.66703,10.768065,334.3594265,300,6,12.68878239,35.76889078,1454
51G23966,1,4/27/2018 10:48,16,106.66698,10.768168,334.4479535,300,6,56.01135876,0.08852695,1454
51G23966,2,4/27/2018 10:48,14,106.66676,10.768623,334.4479535,300,16,158.0323761,1.780091164,1454
51G23966,0,4/27/2018 12:00,6,106.671715,10.766693,256.1139543,300,3151,15.19674507,64.35666127,1455
51G23966,1,4/27/2018 12:00,15,106.67158,10.76666,255.5424872,300,9,182.8267102,0.571467035,1455
51G23966,2,4/27/2018 12:01,16,106.66996,10.766247,257.6817306,300,30,175.5970814,2.139243381,1455
51G23966,3,4/27/2018 12:01,16,106.66839,10.765908,257.6817306,300,42,133.9867627,1.618613411,1455
51G23966,0,4/27/2018 12:12,16,106.665405,10.766817,55.60441899,300,613,17.24570968,248.4807027,1456
51G23966,1,4/27/2018 12:12,19,106.665535,10.766905,62.13291385,300,3,35.26677,6.528494862,1456
51G23966,2,4/27/2018 12:12,20,106.66582,10.767054,62.13291385,300,6,129.9929367,5.570717275,1456
51G23966,0,4/27/2018 12:14,19,106.66697,10.767638,356.2285866,300,3,16.71499505,336.5182909,1457
51G23966,1,4/27/2018 12:14,15,106.66696,10.767788,337.6087115,300,3,14.41799177,18.61987508,1457
51G23966,2,4/27/2018 12:14,13,106.66691,10.767908,337.6087115,300,3,127.3927677,1.896356743,1457
51G23966,0,4/27/2018 12:25,17,106.66962,10.77162,153.6644706,300,660,199.2551632,104.2352363,1458
51G23966,1,4/27/2018 12:26,13,106.670425,10.770012,125.6806174,300,64,13.47793035,27.9838532,1458
51G23966,2,4/27/2018 12:26,9,106.670525,10.769941,125.6806174,300,4,61.79159942,4.869452674,1458
51G23966,0,4/27/2018 12:29,7,106.67148,10.7678385,127.9091644,300,67,6.939665961,37.89329151,1459
51G23966,1,4/27/2018 12:29,9,106.67153,10.7678,104.189079,300,3,11.2718849,23.72008532,1459
51G23966,2,4/27/2018 12:29,17,106.67163,10.767775,104.189079,300,3,0,0,1459
