vehicle,level_1,datetime,speed,x,y,heading,vehicletype,time_interval,distance,heading_interval,trip,ts
51G36976,5,2018-04-27 13:00:44,24.0,106.665085,10.766602,238.95500185778667,0,10,0.0,0.0,193,1524834044
51G37599,0,2018-04-27 12:51:00,27.0,106.66932,10.768918,64.41687255370627,300,17,63.78153831161612,3.6110123887763237,194,1524833460
51G37599,1,2018-04-27 12:51:09,28.0,106.669846,10.769167,61.16298277009796,300,9,49.20633523170526,3.253889783608308,194,1524833469
51G37599,2,2018-04-27 12:51:16,14.0,106.67024,10.7693815,54.83244490818317,300,7,20.08746071567917,6.330537861914792,194,1524833476
51G37599,3,2018-04-27 12:51:27,13.0,106.67039,10.769486,62.88770895909429,300,11,9.831045603598255,8.05526405091112,194,1524833487
51G37599,4,2018-04-27 12:51:30,10.0,106.67047,10.7695265,60.24912071790108,300,3,41.58752603872419,2.6385882411932116,194,1524833490
51G37599,5,2018-04-27 12:51:45,17.0,106.6708,10.769713,65.42500767162801,300,15,55.31609712539505,5.1758869537269305,194,1524833505
51G37599,6,2018-04-27 12:51:55,17.0,106.67126,10.769921,65.42500767162801,300,10,56.36140524409535,3.403990166165471,194,1524833515
51G37853,0,2018-04-27 07:48:55,16.0,106.668785,10.76888,237.05485800408127,300,3,67.16640519943971,24.979870368985303,195,1524815335
51G37853,1,2018-04-27 07:49:05,21.0,106.66827,10.76855,227.34099027479823,300,10,13.40868427059936,9.713867729283038,195,1524815345
51G37853,2,2018-04-27 07:49:08,22.0,106.66818,10.768468,241.7518444426302,300,3,19.86982506824087,14.410854167831957,195,1524815348
51G37853,3,2018-04-27 07:49:10,20.0,106.66802,10.768383,237.19442380261833,300,2,47.397652439916996,4.5574206400118555,195,1524815350
51G37853,4,2018-04-27 07:49:20,16.0,106.667656,10.768151,235.68832273274552,300,10,32.601133670336715,1.5061010698728126,195,1524815360
51G37853,5,2018-04-27 07:49:31,11.0,106.66741,10.767985,242.58703536320124,300,11,48.05774201985042,6.898712630455719,195,1524815371
51G37853,6,2018-04-27 07:49:56,21.0,106.66702,10.767785,239.13695079445796,300,25,42.06701171052741,3.4500845687432786,195,1524815396
51G37853,7,2018-04-27 07:50:05,7.0,106.66669,10.76759,239.13695079445796,300,9,33.632520786731185,1.353809374977061,195,1524815405
51G38888,0,2018-04-27 05:29:50,10.0,106.665695,10.771216,339.46736040753234,300,70,23.491531655043154,6.293172906413645,196,1524806990
51G38888,1,2018-04-27 05:29:59,12.0,106.66562,10.771414,329.6323745346738,300,9,34.73948801777551,9.834985872858567,196,1524806999
51G38888,2,2018-04-27 05:30:09,8.0,106.66546,10.771684,331.1069633053183,300,10,5.452959808757687,1.474588770644516,196,1524807009
51G38888,3,2018-04-27 05:30:11,8.0,106.665436,10.771727,345.0931811587367,300,2,23.923862841632467,13.986217853418395,196,1524807011
51G38888,4,2018-04-27 05:30:39,8.0,106.66538,10.771935,345.0931811587367,300,28,8.650778071477538,7.484191701408633,196,1524807039
51G39318,0,2018-04-27 01:58:34,21.0,106.66571,10.770865,157.57059152694904,300,20,63.336186822562865,2.3374687555611047,197,1524794314
51G39318,1,2018-04-27 01:58:44,20.0,106.66593,10.770338,159.41963587010363,300,10,46.87888793759799,1.8490443431545884,197,1524794324
51G39318,2,2018-04-27 01:58:54,14.0,106.66608,10.769943,158.49172178489803,300,10,32.958321579929766,0.9279140852056003,197,1524794334
51G39318,3,2018-04-27 01:59:04,5.0,106.66619,10.769667,160.8663457727444,300,10,6.704088901173823,2.374623987846377,197,1524794344
51G39318,4,2018-04-27 01:59:07,8.0,106.66621,10.76961,157.03463329297006,300,3,33.78157257949891,3.831712479774353,197,1524794347
51G39318,5,2018-04-27 01:59:23,10.0,106.66633,10.76933,156.68367425720953,300,16,37.73991675649233,0.3509590357605248,197,1524794363
51G39318,6,2018-04-27 01:59:35,14.0,106.666466,10.769018,156.68367425720953,300,12,51.64578979286908,2.390331184238846,197,1524794375
51G39318,0,2018-04-27 02:05:51,6.0,106.66922,10.768,256.3568588162335,300,194,22.48994326284136,16.221758016468755,198,1524794751
51G39318,1,2018-04-27 02:06:08,9.0,106.66902,10.767952,275.9183471379668,300,17,43.93204855617492,19.561488321733293,198,1524794768
51G39318,2,2018-04-27 02:06:17,24.0,106.66862,10.767993,276.81584322281094,300,9,36.30816146886346,0.8974960848441356,198,1524794777
51G39318,3,2018-04-27 02:06:23,17.0,106.66829,10.768032,293.8125792654325,300,6,13.148143593300475,16.996736042621535,198,1524794783
51G39318,4,2018-04-27 02:06:26,13.0,106.66818,10.76808,299.9781629945643,300,3,17.052343329175017,6.165583729131811,198,1524794786
51G39318,5,2018-04-27 02:06:32,8.0,106.668045,10.768157,299.9781629945643,300,6,7.502256331050788,2.7766736488823085,198,1524794792
51G39346,0,2018-04-27 03:11:46,33.0,106.67258,10.767787,272.2523039852393,300,0,19.678097117356923,0.0,199,1524798706
51G39346,1,2018-04-27 03:11:48,30.0,106.6724,10.767794,268.6932032483281,300,2,29.064754955627652,3.559100736911205,199,1524798708
51G39346,2,2018-04-27 03:11:52,24.0,106.672134,10.767788,276.41153127023415,300,4,5.936418542917043,7.718328021906075,199,1524798712
51G39346,3,2018-04-27 03:11:53,22.0,106.67208,10.767794,276.633981800178,300,1,21.996621883830837,0.22245052994384196,199,1524798713
51G39346,4,2018-04-27 03:12:02,3.0,106.67188,10.767817,264.71715215382375,300,9,38.39824155855559,11.916829646354245,199,1524798722
51G39346,5,2018-04-27 03:12:36,7.0,106.67153,10.767785,275.253042654881,300,34,12.067432065443171,10.535890501057281,199,1524798756
51G39346,6,2018-04-27 03:12:42,12.0,106.67142,10.767795,275.253042654881,300,6,12.016092428132067,5.253032379277329,199,1524798762
51G39346,0,2018-04-27 03:14:25,7.0,106.667915,10.768148,243.8790008584939,300,10,12.059860861314023,35.994199897894816,200,1524798865
51G39346,1,2018-04-27 03:14:28,15.0,106.667816,10.7681,247.04248136422302,300,3,22.681497092182088,3.163480505729126,200,1524798868
51G39346,2,2018-04-27 03:14:32,18.0,106.667625,10.76802,253.29710349185518,300,4,10.384060409211633,6.25462212763216,200,1524798872
51G39346,3,2018-04-27 03:14:34,17.0,106.667534,10.767993,254.58001434183294,300,2,22.44696166124078,1.2829108499777533,200,1524798874
51G39346,4,2018-04-27 03:14:40,14.0,106.667336,10.767939,268.22673265198114,300,6,21.42087424780349,13.646718310148202,200,1524798880
51G39346,5,2018-04-27 03:14:46,13.0,106.66714,10.767933,286.87799530912525,300,6,5.7108550853284825,18.651262657144116,200,1524798886
51G39346,6,2018-04-27 03:14:49,7.0,106.66709,10.767948,304.31972643335104,300,3,2.650755299953243,17.441731124225782,200,1524798889
51G39346,7,2018-04-27 03:14:51,4.0,106.66707,10.7679615,304.31972643335104,300,2,8.97475856040912,26.387382930250226,200,1524798891
51G39346,0,2018-04-27 03:15:00,5.0,106.66703,10.768057,344.64178495776815,300,1,4.1493935341649975,344.64178495776815,201,1524798900
51G39346,1,2018-04-27 03:15:02,7.0,106.66702,10.768093,322.74335054928895,300,2,1.8118633249141125,21.898434408479204,201,1524798902
51G39346,2,2018-04-27 03:15:03,7.0,106.66701,10.768106,334.2504892740551,300,1,2.527724367530811,11.50713872476615,201,1524798903
51G39346,3,2018-04-27 03:15:04,9.0,106.667,10.7681265,329.90749072798053,300,1,17.514139648234245,4.342998546074568,201,1524798904
51G39346,4,2018-04-27 03:15:08,19.0,106.66692,10.768263,336.0398467073926,300,4,10.818056452247768,6.132355979412068,201,1524798908
51G39346,5,2018-04-27 03:15:10,20.0,106.66688,10.768352,331.4243448982235,300,2,29.838020399462746,4.615501809169075,201,1524798910
51G39346,6,2018-04-27 03:15:15,18.0,106.66675,10.768588,328.2844697264088,300,5,5.219280824399957,3.139875171814708,201,1524798915
51G39346,7,2018-04-27 03:15:16,16.0,106.666725,10.768628,322.02386152366273,300,1,5.347293215971981,6.260608202746084,201,1524798916
51G39346,8,2018-04-27 03:15:17,15.0,106.666695,10.768666,323.1640333269481,300,1,4.5741346627204384,1.140171803285341,201,1524798917
51G39346,9,2018-04-27 03:15:18,13.0,106.66667,10.768699,339.8865387356185,300,1,3.194820423848355,16.72250540867043,201,1524798918
51G39346,10,2018-04-27 03:15:19,13.0,106.66666,10.768726,322.743416974235,300,1,10.871171224295868,17.143121761383497,201,1524798919
51G39346,11,2018-04-27 03:15:22,12.0,106.6666,10.768804,339.8865452706238,300,3,3.1948202943055017,17.143128296388795,201,1524798922
51G39346,12,2018-04-27 03:15:23,12.0,106.66659,10.768831,322.096906325496,300,1,17.853608337246236,17.78963894512782,201,1524798923
51G39346,13,2018-04-27 03:15:31,7.0,106.66649,10.768958,296.824564675198,300,8,2.9417148209593127,25.27234165029796,201,1524798931
51G39346,14,2018-04-27 03:15:32,7.0,106.666466,10.76897,314.399153144061,300,1,19.32547473564063,17.574588468863,201,1524798932
51G39346,15,2018-04-27 03:15:38,12.0,106.66634,10.769092,324.7675931966467,300,6,3.8035131538255933,10.368440052585697,201,1524798938
51G39346,16,2018-04-27 03:15:39,13.0,106.66632,10.76912,326.607724926648,300,1,3.987602726200066,1.8401317300013034,201,1524798939
51G39346,17,2018-04-27 03:15:40,14.0,106.6663,10.76915,327.4653454442008,300,1,8.162156368774163,0.8576205175527889,201,1524798940
51G39346,18,2018-04-27 03:15:42,15.0,106.66626,10.769212,332.66069657350124,300,2,19.12605349248847,5.195351129300434,201,1524798942
51G39346,19,2018-04-27 03:15:46,18.0,106.66618,10.769365,335.3024798657733,300,4,5.256874713958344,2.6417832922720663,201,1524798946
51G39346,20,2018-04-27 03:15:47,16.0,106.66616,10.769408,339.65566072393125,300,1,4.740020759050031,4.353180858157941,201,1524798947
51G39346,21,2018-04-27 03:15:48,15.0,106.666145,10.769448,325.5245468861859,300,1,4.845832096288569,14.131113837745374,201,1524798948
51G39346,22,2018-04-27 03:15:49,14.0,106.66612,10.769484,349.2337760048917,300,1,2.942212365359899,23.70922911870582,201,1524798949
51G39346,23,2018-04-27 03:15:50,14.0,106.666115,10.76951,336.0133637145847,300,1,12.15759137935151,13.220412290306967,201,1524798950
51G39346,24,2018-04-27 03:15:53,14.0,106.66607,10.76961,348.8138013211769,300,3,33.99630167956014,12.800437606592197,201,1524798953
51G39346,25,2018-04-27 03:16:01,14.0,106.66601,10.76991,347.6074598691495,300,8,5.121626706518025,1.2063414520274023,201,1524798961
51G39346,26,2018-04-27 03:16:02,15.0,106.666,10.769955,347.3348026785797,300,1,5.013046278462707,0.2726571905698165,201,1524798962
51G39346,27,2018-04-27 03:16:03,15.0,106.66599,10.769999,347.3348026785797,300,1,49.8493743950939,3.7851209425668912,201,1524798963
51G39346,0,2018-04-27 03:16:42,6.0,106.666016,10.770635,284.3213574889094,300,29,23.233648963923503,258.13225705798243,202,1524799002
51G39346,1,2018-04-27 03:16:52,7.0,106.66581,10.770687,308.97577164068093,300,10,5.6349931932699695,24.654414151771505,202,1524799012
51G39346,2,2018-04-27 03:16:55,7.0,106.66577,10.770719,328.06240836555855,300,3,36.098968285952154,19.08663672487762,202,1524799015
51G39346,3,2018-04-27 03:17:14,7.0,106.665596,10.770995,298.9594291921627,300,19,13.253956083911678,29.102979173395852,202,1524799034
51G39346,4,2018-04-27 03:17:16,4.0,106.66549,10.771053,298.9594291921627,300,2,0.0,0.0,202,1524799036
51G40192,0,2018-04-27 04:32:04,12.0,106.664696,10.766455,57.88231035977169,0,59,22.483266206714198,32.117683942639765,203,1524803524
51G40192,1,2018-04-27 04:32:14,5.0,106.66487,10.766563,61.780635730407006,0,10,30.417549474013708,3.8983253706353196,203,1524803534
51G40192,2,2018-04-27 04:32:27,5.0,106.665115,10.766693,58.103316786507676,0,13,41.892489811435986,3.67731894389933,203,1524803547
51G40192,3,2018-04-27 04:32:39,19.0,106.66544,10.766893,65.62558420472402,0,12,30.01500395915363,7.5222674182163445,203,1524803559
51G40192,4,2018-04-27 04:32:45,14.0,106.66569,10.767005,65.62558420472402,0,6,47.853640048097155,2.5682381228284115,203,1524803565
51G43549,0,2018-04-27 09:08:15,23.0,106.66598,10.77026,159.3828341786605,300,5,73.00606776987934,1.0380103351633068,204,1524820095
51G43549,1,2018-04-27 09:08:27,21.0,106.666214,10.769645,161.57323534907516,300,12,10.775856110104195,2.190401170414674,204,1524820107
51G43549,2,2018-04-27 09:08:29,18.0,106.666245,10.769553,158.1563513721029,300,2,13.285506573787396,3.416883976972258,204,1524820109
51G43549,3,2018-04-27 09:08:32,13.0,106.66629,10.769442,158.36019601689105,300,3,38.724944689671936,0.20384464478814834,204,1524820112
51G43549,4,2018-04-27 09:08:40,12.0,106.66642,10.769118,160.55008625716076,300,8,16.49766188418638,2.1898902402697047,204,1524820120
51G43549,5,2018-04-27 09:08:44,18.0,106.66647,10.768978,154.25052599782447,300,4,40.44357238539795,6.299560259336289,204,1524820124
51G43549,6,2018-04-27 09:08:50,23.0,106.66663,10.76865,147.0414269706519,300,6,12.102690779240305,7.209099027172556,204,1524820130
51G43549,7,2018-04-27 09:08:52,18.0,106.66669,10.7685585,147.0414269706519,300,2,5.613188940176492,9.919415153360404,204,1524820132
51G43549,0,2018-04-27 09:10:16,8.0,106.66704,10.7678585,159.0554368888916,300,83,1.843939678435436,5.588784366968582,205,1524820216
51G43549,1,2018-04-27 09:10:17,7.0,106.667046,10.767843,160.1124289572857,300,1,9.689032519119529,1.056992068394095,205,1524820217
51G43549,2,2018-04-27 09:10:22,11.0,106.667076,10.767761,167.32650594885516,300,5,17.03351136776886,7.2140769915694705,205,1524820222
51G43549,3,2018-04-27 09:10:28,14.0,106.66711,10.7676115,162.14732754346045,300,6,17.92104284838185,5.179178405394708,205,1524820228
51G43549,4,2018-04-27 09:10:32,19.0,106.66716,10.767458,172.8954829236835,300,4,26.666562018934094,10.74815538022304,205,1524820232
51G43549,5,2018-04-27 09:10:37,19.0,106.66719,10.76722,173.93106067738304,300,5,10.398678233447061,1.035577753699556,205,1524820237
51G43549,6,2018-04-27 09:10:39,19.0,106.6672,10.767127,171.66620624276234,300,2,15.169486921074858,2.264854434620702,205,1524820239
51G43549,7,2018-04-27 09:10:42,18.0,106.66722,10.766992,157.18061000346103,300,3,5.664448154754832,14.485596239301316,205,1524820242
51G43549,8,2018-04-27 09:10:43,19.0,106.66724,10.766945,166.22539157617103,300,1,55.39183416322753,9.044781572710008,205,1524820243
51G43549,9,2018-04-27 09:10:54,15.0,106.66736,10.766461,164.77602861720896,300,11,25.11098454280789,1.4493629589620696,205,1524820254
51G43549,10,2018-04-27 09:11:01,6.0,106.66742,10.766243,160.22348709153505,300,7,12.98850320157498,4.552541525673917,205,1524820261
51G43549,11,2018-04-27 09:11:08,6.0,106.66746,10.766133,175.4408266737431,300,7,6.915697219895921,15.21733958220804,205,1524820268
51G43549,12,2018-04-27 09:11:11,7.0,106.667465,10.766071,180.0,300,3,2.3350966849419583,4.559173326256911,205,1524820271
51G43549,13,2018-04-27 09:11:12,6.0,106.667465,10.76605,163.7845089252971,300,1,9.838214603386662,16.215491074702896,205,1524820272
51G43549,14,2018-04-27 09:11:20,2.0,106.66749,10.765965,162.13732879992972,300,8,15.762053507907092,1.6471801253673846,205,1524820280
51G43549,15,2018-04-27 09:11:44,11.0,106.667534,10.76583,162.13732879992972,300,24,39.629318820346654,3.2449262738139453,205,1524820304
51G43549,0,2018-04-27 09:16:51,12.0,106.67201,10.76548,348.9591152073459,300,298,42.474473404878,258.8934525303962,206,1524820611
51G43549,1,2018-04-27 09:16:59,23.0,106.671936,10.765855,353.52877108992215,300,8,44.871474300013276,4.569655882576228,206,1524820619
51G43549,2,2018-04-27 09:17:05,26.0,106.67189,10.766256,339.8863974241409,300,6,22.363763465360403,13.642373665781236,206,1524820625
51G43549,3,2018-04-27 09:17:09,13.0,106.67182,10.766445,350.0301664657357,300,4,25.397590302376127,10.143769041594794,206,1524820629
51G43549,4,2018-04-27 09:17:15,20.0,106.67178,10.76667,356.27805800559617,300,6,16.93691624583299,6.247891539860461,206,1524820635
51G43549,5,2018-04-27 09:17:18,18.0,106.67177,10.766822,353.58902466056605,300,3,9.845952388159976,2.6890333450301114,206,1524820638
51G43549,6,2018-04-27 09:17:20,18.0,106.67176,10.76691,350.55355498447926,300,2,46.88491290661811,3.035469676086791,206,1524820640
51G43549,7,2018-04-27 09:17:30,12.0,106.67169,10.767326,346.4410813642323,300,10,18.752171134472054,4.112473620246988,206,1524820650
51G43549,8,2018-04-27 09:18:06,8.0,106.67165,10.76749,346.4410813642323,300,36,10.530465806858606,4.683005800887315,206,1524820686
51G43549,0,2018-04-27 09:22:01,21.0,106.66713,10.767332,163.67083586350884,300,35,15.63434352398447,57.7080870570839,207,1524820921
51G43549,1,2018-04-27 09:22:04,23.0,106.66717,10.767197,175.44084291279924,300,3,6.915697067501578,11.770007049290399,207,1524820924
51G43549,2,2018-04-27 09:22:05,24.0,106.667175,10.767135,169.63449511239804,300,1,42.15508626322028,5.806347800401198,207,1524820925
51G43549,3,2018-04-27 09:22:11,23.0,106.667244,10.766762,162.8173183267467,300,6,31.989202626202736,6.817176785651355,207,1524820931
51G43549,4,2018-04-27 09:22:15,26.0,106.66733,10.766487,163.4385994878581,300,4,15.420944037374225,0.6212811611114262,207,1524820935
51G43549,5,2018-04-27 09:22:17,26.0,106.66737,10.766354,166.97676757974213,300,2,19.509957912261243,3.5381680918840175,207,1524820937
51G43549,6,2018-04-27 09:22:20,20.0,106.66741,10.766183,169.80825581504388,300,3,18.637567628096768,2.831488235301748,207,1524820940
51G43549,7,2018-04-27 09:22:25,6.0,106.66744,10.766018,142.74315484861071,300,5,1.8118678901249332,27.065100966433164,207,1524820945
51G43549,8,2018-04-27 09:22:26,6.0,106.66745,10.766005,164.90807146436023,300,1,12.66286723361122,22.16491661574952,207,1524820946
51G43549,9,2018-04-27 09:22:31,12.0,106.66748,10.765895,164.90807146436023,300,5,16.491037537905218,7.42997955718846,207,1524820951
51G43549,0,2018-04-27 14:05:42,46.0,106.67212,10.769005,210.72678438695334,300,10,182.59961345648853,10.443471229677812,208,1524837942
51G43549,1,2018-04-27 14:05:51,53.0,106.67127,10.767591,220.03507702856723,300,9,44.32160682526642,9.308292641613889,208,1524837951
51G43549,2,2018-04-27 14:05:54,46.0,106.67101,10.767285,219.48807365742655,300,3,12.071188656534082,0.5470033711406757,208,1524837954
51G43549,3,2018-04-27 14:05:55,45.0,106.67094,10.767201,217.36320751897665,300,1,36.14866036686526,2.124866138449903,208,1524837955
51G43549,4,2018-04-27 14:06:04,28.0,106.67074,10.766942,222.7028941125326,300,9,33.943827044783795,5.339686593555939,208,1524837964
51G43549,5,2018-04-27 14:06:09,29.0,106.67053,10.766717,239.07733896893845,300,5,16.58232368513052,16.37444485640586,208,1524837969
51G43549,6,2018-04-27 14:06:13,21.0,106.6704,10.76664,239.07733896893845,300,4,0.0,0.0,208,1524837973
51G44710,0,2018-04-27 11:38:45,31.0,106.670586,10.767939,275.3217667498433,300,0,8.33843186860572,0.0,209,1524829125
51G44710,1,2018-04-27 11:38:46,31.0,106.67051,10.767946,270.28269862455875,300,1,44.78778313652893,5.03906812528453,209,1524829126
51G44710,2,2018-04-27 11:38:51,32.0,106.6701,10.767948,272.36919120171933,300,5,36.07949998835632,2.086492577160584,209,1524829131
51G44710,3,2018-04-27 11:38:56,24.0,106.66977,10.7679615,278.90911160706986,300,5,11.058845474442979,6.539920405350529,209,1524829136
51G44710,4,2018-04-27 11:38:58,19.0,106.66967,10.767977,280.0366041788156,300,2,17.753086425036297,1.1274925717457336,209,1524829138
51G44710,5,2018-04-27 11:39:02,15.0,106.66951,10.768005,280.0366041788156,300,4,18.702999566594112,3.2513284399340705,209,1524829142
51G44710,0,2018-04-27 11:39:06,20.0,106.66934,10.768025,268.3166427180303,300,4,63.93166962198224,8.4686330208512,210,1524829146
51G44710,1,2018-04-27 11:39:15,31.0,106.668755,10.768008,272.77925406198966,300,9,41.01278940278596,4.462611343959338,210,1524829155
51G44710,2,2018-04-27 11:39:20,29.0,106.66838,10.768026,287.0139913654197,300,5,44.57725288968946,14.234737303430052,210,1524829160
51G44710,3,2018-04-27 11:39:33,14.0,106.66799,10.768144,275.0258633834629,300,13,25.22275943018774,11.988127981956836,210,1524829173
51G44710,4,2018-04-27 11:39:40,14.0,106.66776,10.768164,251.9315946138671,300,7,35.642389253773665,23.09426876959577,210,1524829180
51G44710,5,2018-04-27 11:39:46,19.0,106.66745,10.768064,256.9838799195007,300,6,15.701685418263775,5.052285305633575,210,1524829186
51G44710,6,2018-04-27 11:39:49,16.0,106.66731,10.768032,267.2208042395899,300,3,27.34185878607027,10.236924320089202,210,1524829189
51G44710,7,2018-04-27 11:39:55,19.0,106.66706,10.76802,277.6797928877867,300,6,4.960739106021145,10.458988648196794,210,1524829195
51G44710,8,2018-04-27 11:39:56,21.0,106.667015,10.768026,281.4348970177573,300,1,6.13128440837451,3.7551041299706185,210,1524829196
51G44710,9,2018-04-27 11:39:57,23.0,106.66696,10.768037,286.6365052882018,300,1,5.019100787328642,5.201608270444524,210,1524829197
51G44710,10,2018-04-27 11:39:58,22.0,106.666916,10.76805,294.2033065426474,300,1,4.3162612521799675,7.566801254445579,210,1524829198
51G44710,11,2018-04-27 11:39:59,21.0,106.66688,10.768066,297.35854015384143,300,1,10.59206989173272,3.155233611194035,210,1524829199
51G44710,12,2018-04-27 11:40:01,21.0,106.666794,10.76811,300.4228879735298,300,2,15.734502295929289,3.0643478196883507,210,1524829201
51G44710,13,2018-04-27 11:40:04,24.0,106.66667,10.768182,300.4228879735298,300,3,36.18580323919364,5.474094130525373,210,1524829204
51G44710,0,2018-04-27 11:59:08,24.0,106.664444,10.77053,154.67728418520332,300,1066,27.215746524321712,31.64375892547588,211,1524830348
51G44710,1,2018-04-27 11:59:12,22.0,106.66455,10.7703085,144.06705465506352,300,4,13.085699259699531,10.610229530139804,211,1524830352
51G44710,2,2018-04-27 11:59:14,22.0,106.66462,10.770213,152.9132081511791,300,2,7.234153661540223,8.84615349611559,211,1524830354
51G44710,3,2018-04-27 11:59:15,22.0,106.66465,10.770155,148.6019834126006,300,1,31.600403797450245,4.311224738578517,211,1524830355
51G44710,4,2018-04-27 11:59:20,20.0,106.6648,10.769912,158.3551763063178,300,5,35.73813762823123,9.753192893717198,211,1524830360
51G44710,5,2018-04-27 11:59:27,18.0,106.66492,10.769613,164.22461646928576,300,7,4.0422253891455275,5.869440162967976,211,1524830367
51G44710,6,2018-04-27 11:59:28,16.0,106.66493,10.769578,160.70947287980545,300,1,13.30310265677034,3.515143589480317,211,1524830368
51G44710,7,2018-04-27 11:59:31,16.0,106.66497,10.769465,167.82596844001228,300,3,31.273170280599484,7.116495560206829,211,1524830371
51G44710,8,2018-04-27 11:59:42,7.0,106.66503,10.76919,147.3452217237394,300,11,14.236845386806563,20.480746716272876,211,1524830382
51G44710,9,2018-04-27 11:59:48,8.0,106.6651,10.769082,159.65562696767753,300,6,18.96008623882956,12.310405243938135,211,1524830388
51G44710,10,2018-04-27 11:59:53,13.0,106.66516,10.768922,163.47786722551461,300,5,23.184725619060877,3.8222402578370804,211,1524830393
51G44710,11,2018-04-27 11:59:59,13.0,106.66522,10.768722,163.47786722551461,300,6,2.5574868454042003,16.522132774485385,211,1524830399
51G44710,0,2018-04-27 12:00:00,14.0,106.66522,10.768699,149.06742236154008,300,1,4.270579727601002,30.932577638459918,212,1524830400
51G44710,1,2018-04-27 12:00:01,16.0,106.66524,10.768666,151.219044532391,300,1,4.560402603177432,2.1516221708509136,212,1524830401
51G44710,2,2018-04-27 12:00:02,17.0,106.66526,10.76863,154.29250425357782,300,1,32.91055561613959,3.073459721186822,212,1524830402
51G44710,3,2018-04-27 12:00:10,15.0,106.66539,10.768363,155.22993345141703,300,8,18.348518947276546,0.937429197839208,212,1524830410
51G44710,4,2018-04-27 12:00:13,15.0,106.66546,10.768213,143.43989257668918,300,3,11.049419258304116,11.79004087472785,212,1524830413
51G44710,5,2018-04-27 12:00:15,15.0,106.66552,10.768133,158.42057928239507,300,2,14.93401374154783,14.980686705705892,212,1524830415
51G44710,6,2018-04-27 12:00:18,18.0,106.66557,10.768008,139.39546994421556,300,3,48.85688412344966,19.025109338179504,212,1524830418
51G44710,7,2018-04-27 12:00:24,16.0,106.66586,10.7676735,139.39546994421556,300,6,14.916145786216413,14.391658316849885,212,1524830424
51G44710,0,2018-04-27 12:01:45,30.0,106.66766,10.767854,95.17040085780773,300,7,166.72779255299125,0.5072552772134458,213,1524830505
51G44710,1,2018-04-27 12:02:02,33.0,106.66918,10.767718,92.57362779768951,300,17,9.841406943400242,2.596773060118224,213,1524830522
51G44710,2,2018-04-27 12:02:03,33.0,106.66927,10.767714,92.74268598837465,300,1,20.779187545209677,0.16905819068513495,213,1524830523
51G44710,3,2018-04-27 12:02:05,34.0,106.66946,10.767705,96.6100924536198,300,2,52.7893336015166,3.8674064652451534,213,1524830525
51G44710,4,2018-04-27 12:02:10,29.0,106.66994,10.76765,96.6100924536198,300,5,11.535639766400728,3.3183898825761418,213,1524830530
51G45084,0,2018-04-27 02:27:54,24.0,106.66445,10.766223,70.74201334553771,300,0,6.368714357442524,0.0,214,1524796074
51G45084,1,2018-04-27 02:27:55,23.0,106.664505,10.766242,66.4200207231082,300,1,11.334848058652108,4.321992622429519,214,1524796075
51G45084,2,2018-04-27 02:27:57,19.0,106.6646,10.766283,57.75282302358212,300,2,27.17396924590772,8.667197699526078,214,1524796077
51G45084,3,2018-04-27 02:28:03,14.0,106.66481,10.766414,58.574282987345725,300,6,30.77813679843372,0.8214599637636084,214,1524796083
51G45084,4,2018-04-27 02:28:12,16.0,106.66505,10.766559,59.91959805950661,300,9,13.909051746257964,1.3453150721608864,214,1524796092
51G45084,5,2018-04-27 02:28:16,11.0,106.66516,10.766622,50.61498471184634,300,4,12.044979939996141,9.304613347660272,214,1524796096
51G45084,6,2018-04-27 02:28:21,7.0,106.665245,10.766691,57.63453399142115,300,5,9.71777414025678,7.019549279574811,214,1524796101
51G45084,7,2018-04-27 02:28:24,12.0,106.66532,10.766738,73.56526686116234,300,3,13.674039275815776,15.930732869741192,214,1524796104
51G45084,8,2018-04-27 02:28:27,15.0,106.66544,10.766773,70.50758185927731,300,3,4.638530713674801,3.0576850018850337,214,1524796107
51G45084,9,2018-04-27 02:28:28,14.0,106.66548,10.766787,75.26763495452671,300,1,5.649928279324873,4.760053095249404,214,1524796108
51G45084,10,2018-04-27 02:28:29,15.0,106.66553,10.7668,62.52021540774968,300,1,4.315528121010855,12.747419546777031,214,1524796109
51G45084,11,2018-04-27 02:28:30,16.0,106.665565,10.766818,67.54316307403653,300,1,13.606053017008124,5.022947666286846,214,1524796110
51G45084,12,2018-04-27 02:28:33,16.0,106.66568,10.766865,67.54316307403653,300,3,16.611012370626653,5.031587845914544,214,1524796113
51G45084,0,2018-04-27 02:30:57,22.0,106.66753,10.76757,70.13154836132495,300,9,95.31559814621681,0.1999669962248447,215,1524796257
51G45084,1,2018-04-27 02:31:08,31.0,106.66835,10.767863,93.10120045125706,300,11,9.189556202941848,22.96965208993211,215,1524796268
51G45084,2,2018-04-27 02:31:09,33.0,106.668434,10.7678585,89.99996721129173,300,1,38.34225048700823,3.1012332399653246,215,1524796269
51G45084,3,2018-04-27 02:31:13,32.0,106.668785,10.7678585,82.49272685555205,300,4,18.181991986989498,7.5072403557396825,215,1524796273
51G45084,4,2018-04-27 02:31:15,32.0,106.66895,10.76788,96.66966465202965,300,2,35.19718116235519,14.176937796477603,215,1524796275
51G45084,5,2018-04-27 02:31:20,19.0,106.66927,10.767843,95.00914101447994,300,5,32.89843541531832,1.6605236375497157,215,1524796280
