y,x,ts,trip
10.76789,106.66944,1524832875,23821
10.76785,106.67049,1524832890,23821
10.76783,106.67151,1524832935,23821
10.76779,106.67221,1524832950,23821
10.771631,106.66967,1524820269,23825
10.771479,106.66989,1524820289,23825
10.76818,106.6679,1524869190,23829
10.76793,106.6674,1524869199,23829
10.770516,106.671196,1524819993,23833
10.77123,106.67088,1524820003,23833
10.770879,106.67015,1524820213,23834
10.771705,106.67058,1524820233,23834
10.76782,106.67224,1524803220,23835
10.76781,106.67188,1524803235,23835
10.76789,106.6706,1524803265,23835
10.76794,106.6674,1524803340,23836
10.76778,106.66695,1524803370,23836
10.76762,106.66659,1524803385,23836
10.76728,106.66611,1524803400,23836
10.76667,106.66508,1524803445,23836
10.76634,106.66444,1524803460,23836
10.76652,106.67191,1524842565,23837
10.76727,106.67171,1524842580,23837
10.765507,106.66767,1524841698,23839
10.766207,106.667496,1524841708,23839
10.767245,106.66725,1524841748,23839
10.767425,106.66716,1524841758,23839
10.768244,106.666885,1524841778,23839
10.768713,106.66666,1524841788,23839
10.769223,106.66644,1524841798,23839
10.769775,106.6662,1524841808,23839
10.771073,106.66572,1524841828,23840
10.771671,106.66548,1524841838,23840
10.770714,106.67004,1524842058,23841
10.770307,106.67021,1524842068,23841
10.76987,106.67066,1524842158,23842
10.769816,106.67074,1524842208,23842
10.769274,106.670074,1524842248,23842
10.769914,106.67056,1524842465,23843
10.769802,106.67072,1524842475,23843
10.769683,106.67074,1524842485,23843
10.769675,106.670746,1524842495,23843
10.769663,106.67067,1524842535,23843
10.769548,106.6705,1524842555,23843
10.769504,106.67039,1524842605,23843
10.769346,106.67016,1524842615,23843
10.769003,106.66952,1524842635,23843
10.768505,106.66832,1524842665,23843
10.768283,106.66777,1524842685,23843
10.768126,106.66699,1524842925,23844
10.768989,106.66658,1524842945,23844
10.769511,106.666336,1524842955,23844
10.770105,106.66609,1524842965,23844
10.771423,106.66559,1524842985,23845
10.772047,106.66532,1524842995,23845
10.76981,106.670685,1524843295,23846
10.770015,106.671486,1524843315,23846
10.770463,106.672165,1524843325,23846
10.767881,106.66979,1524840242,23849
10.767854,106.67065,1524840252,23849
10.767778,106.671585,1524840282,23849
10.76774,106.67221,1524840292,23849
10.766619,106.66548,1524846781,23850
10.766909,106.66603,1524846791,23850
10.767228,106.666595,1524846801,23850
10.767266,106.66688,1524846811,23850
10.767875,106.670044,1524847141,23852
10.767828,106.67139,1524847162,23852
10.767807,106.67189,1524847173,23852
10.76776,106.67265,1524847183,23852
10.767859,106.67197,1524795556,23853
10.767787,106.6722,1524795586,23853
10.770726,106.67257,1524798087,23854
10.770159,106.671455,1524798147,23854
10.769755,106.67074,1524798217,23854
10.768452,106.66809,1524798257,23855
10.768125,106.66748,1524798277,23855
10.768005,106.6671,1524798287,23855
10.768267,106.66689,1524798297,23855
10.768788,106.66665,1524798307,23855
10.769154,106.66646,1524798317,23855
10.77017,106.66602,1524798347,23855
10.770845,106.66578,1524798407,23855
10.771265,106.66561,1524798477,23855
10.771345,106.665634,1524798527,23855
10.771604,106.66551,1524798557,23855
10.771833,106.665405,1524798597,23855
10.77181,106.66538,1524798637,23855
10.770802,106.66576,1524798657,23855
10.769782,106.66615,1524798677,23855
10.769402,106.66631,1524798687,23855
10.76899,106.6665,1524798697,23855
10.7679,106.669304,1524798757,23857
10.76785,106.669975,1524798787,23857
10.767825,106.67064,1524798797,23857
10.767807,106.671135,1524798807,23857
10.767801,106.67143,1524798817,23857
10.767745,106.67257,1524798837,23857
10.767828,106.67262,1524805430,23858
10.767877,106.672134,1524805440,23858
10.767966,106.66986,1524805470,23859
10.767962,106.66919,1524805480,23859
10.768015,106.66835,1524805490,23859
10.7679,106.66722,1524805550,23859
10.767458,106.66641,1524805570,23859
10.767159,106.66585,1524805580,23859
10.766875,106.66543,1524805590,23859
10.766695,106.66509,1524805600,23859
10.766457,106.66472,1524805610,23859
10.766238,106.66435,1524805620,23859
10.76991,106.6712,1524821318,23861
10.76984,106.6711,1524821326,23861
10.76981,106.6709,1524821334,23861
10.76974,106.6708,1524821342,23861
10.76958,106.6705,1524821355,23861
10.76868,106.6688,1524821381,23862
10.76828,106.668,1524821389,23862
10.7674,106.6665,1524821409,23863
10.76733,106.6663,1524821415,23863
10.76656,106.665,1524821448,23864
10.76654,106.6649,1524821458,23864
10.76645,106.6648,1524821466,23864
10.76637,106.6647,1524821475,23864
10.76631,106.6646,1524821483,23864
10.76624,106.6644,1524821492,23864
10.76653,106.6651,1524822899,23865
10.76698,106.666,1524822915,23865
10.76726,106.6666,1524822934,23865
10.76782,106.6694,1524822988,23867
10.76782,106.6696,1524822990,23867
10.7678,106.67,1524823000,23867
10.76778,106.6707,1524823008,23867
10.76773,106.6714,1524823050,23867
10.76771,106.6721,1524823067,23867
10.76795,106.66924,1524850341,23868
10.767997,106.66848,1524850351,23868
10.768247,106.66797,1524850361,23868
10.769197,106.66646,1524850391,23869
10.770012,106.6661,1524850401,23869
10.771143,106.66567,1524850411,23869
10.772008,106.66945,1524836344,23870
10.771341,106.66979,1524836364,23870
10.770469,106.67006,1524836384,23870
10.770157,106.670166,1524836404,23870
10.769778,106.67056,1524836464,23870
10.768205,106.67145,1524836504,23871
10.767983,106.67154,1524836544,23871
10.767794,106.67217,1524836564,23871
10.767727,106.6672,1524808542,23874
10.767903,106.66818,1524808562,23874
10.768158,106.66797,1524811847,23875
10.767965,106.66727,1524811867,23875
10.771644,106.66549,1524811947,23876
10.77205,106.66533,1524811967,23876
10.770413,106.665985,1524788747,23878
10.769965,106.66615,1524788757,23878
10.769274,106.66642,1524788777,23878
10.767768,106.666855,1524788817,23879
10.767262,106.66608,1524788837,23879
10.767038,106.66574,1524788847,23879
10.7668,106.66545,1524788857,23879
10.766583,106.66507,1524788867,23879
10.76629,106.66444,1524788897,23879
10.770628,106.66999,1524806889,23880
10.769705,106.67084,1524806949,23880
10.769187,106.67108,1524806959,23880
10.76656,106.67178,1524807019,23881
10.766198,106.67184,1524807049,23881
10.765913,106.671906,1524807059,23881
10.767068,106.6673,1524814969,23882
10.767413,106.667206,1524815029,23882
10.767613,106.6672,1524815039,23882
10.768418,106.66683,1524815069,23882
10.772012,106.66532,1524820490,23885
10.770845,106.6658,1524820510,23885
10.770258,106.66601,1524820520,23885
10.766505,106.664856,1524820650,23888
10.76641,106.66473,1524820660,23888
10.771912,106.67102,1524821560,23892
10.771813,106.67077,1524821570,23892
10.771705,106.67056,1524821600,23892
10.771446,106.67013,1524821610,23892
10.771314,106.6699,1524821630,23892
10.770661,106.66978,1524821710,23893
10.7704115,106.66988,1524821720,23893
10.769921,106.67059,1524821760,23893
10.769585,106.67049,1524821780,23893
10.769359,106.67009,1524821790,23893
10.769003,106.669426,1524821810,23893
10.768612,106.66856,1524821830,23893
10.771317,106.66562,1524821940,23895
10.771813,106.66543,1524821950,23895
10.769526,106.66619,1524790295,23897
10.768875,106.66645,1524790305,23897
10.76824,106.66676,1524790315,23897
10.767848,106.66695,1524790325,23897
10.767763,106.66713,1524790335,23897
10.767921,106.66885,1524790365,23898
10.767903,106.66945,1524790375,23898
10.767892,106.67055,1524790395,23898
10.76784,106.6713,1524790425,23898
10.767857,106.67151,1524790435,23898
10.767865,106.67185,1524788095,23899
10.767903,106.67122,1524788105,23899
10.767945,106.67021,1524788116,23899
10.768202,106.66788,1524788156,23900
10.768023,106.66742,1524788166,23900
10.76808,106.66696,1524788176,23900
10.769195,106.66637,1524788196,23900
10.769565,106.66623,1524788207,23900
10.770364,106.66591,1524788236,23900
10.770982,106.66564,1524788247,23900
10.770581,106.6724,1524788885,23901
10.77012,106.67155,1524788895,23901
10.7697,106.67074,1524788935,23901
10.769319,106.67014,1524788945,23901
10.768835,106.669235,1524788955,23901
10.76831,106.66821,1524788965,23901
10.766927,106.665565,1524788996,23902
10.766526,106.664795,1524789005,23902
10.766408,106.66749,1524839393,23903
10.767155,106.66729,1524839403,23903
10.767576,106.6672,1524839443,23903
10.76774,106.667145,1524839453,23903
10.76812,106.66702,1524839473,23903
10.769815,106.66626,1524839503,23904
10.770371,106.66601,1524839517,23904
10.770935,106.66579,1524839524,23904
10.76755,106.66709,1524833206,23906
10.768222,106.666885,1524833237,23906
10.768617,106.666695,1524833247,23906
10.769313,106.66638,1524833267,23906
10.770177,106.66596,1524833337,23906
10.769703,106.66536,1524833367,23906
10.769698,106.66482,1524833377,23906
10.769525,106.66438,1524833387,23906
10.772125,106.664314,1524833760,23907
10.772182,106.66519,1524833790,23907
10.76546,106.666595,1524815961,23910
10.765598,106.667305,1524815971,23910
10.767365,106.667274,1524816020,23911
10.767593,106.667206,1524816060,23911
10.768002,106.667946,1524816081,23911
10.769152,106.66986,1524816109,23912
10.76944,106.67035,1524816120,23912
10.769972,106.67123,1524816151,23912
10.770265,106.6718,1524816161,23912
10.77059,106.67234,1524816171,23912
10.770719,106.67268,1524818940,23913
10.770516,106.67231,1524818991,23913
10.770416,106.67215,1524819001,23913
10.770297,106.67182,1524819081,23914
10.770021,106.671364,1524819101,23914
10.769513,106.67055,1524819141,23914
10.768905,106.66935,1524819161,23914
10.766523,106.66489,1524819262,23916
10.766316,106.66449,1524819312,23916
10.769892,106.671104,1524826009,23917
10.769687,106.670715,1524826029,23917
10.7693,106.66998,1524826049,23917
10.767729,106.66708,1524826120,23918
10.767408,106.667206,1524826130,23918
10.766479,106.66738,1524826149,23918
10.765932,106.66749,1524826160,23918
10.76695,106.666214,1524826561,23919
10.767085,106.6665,1524826571,23919
10.76856,106.6668,1524826612,23920
10.76945,106.66641,1524826632,23920
10.766619,106.66504,1524836370,23922
10.767092,106.66619,1524836401,23922
10.76719,106.666374,1524836406,23922
10.76753,106.66716,1524836446,23922
10.767894,106.66778,1524836461,23922
10.767959,106.66842,1524836471,23922
10.767953,106.668816,1524836476,23922
10.767928,106.669464,1524836486,23922
10.767917,106.669785,1524836491,23922
10.767899,106.67013,1524836496,23922
10.767865,106.67121,1524836516,23922
10.772008,106.668945,1524799779,23923
10.771582,106.66812,1524799810,23923
10.770797,106.66843,1524799830,23923
10.767897,106.66732,1524799930,23925
10.767542,106.666695,1524799950,23925
10.767083,106.66584,1524799990,23925
10.76653,106.66492,1524800149,23926
10.766385,106.66463,1524800170,23926
10.766196,106.664314,1524800230,23926
10.766133,106.664314,1524800260,23926
10.766367,106.664696,1524800270,23926
10.766811,106.665474,1524800290,23926
10.767087,106.66599,1524800300,23926
10.7673235,106.66654,1524800310,23926
10.767538,106.66698,1524800350,23926
10.7679,106.666985,1524800360,23926
10.768267,106.66682,1524800410,23926
10.769531,106.66625,1524800540,23927
10.76961,106.66622,1524800550,23927
10.769872,106.66604,1524800571,23927
10.76965,106.66618,1524800601,23927
10.769486,106.66603,1524800611,23927
10.769653,106.665436,1524800620,23927
10.767524,106.667015,1524823878,23930
10.767781,106.66745,1524823898,23930
10.767948,106.66804,1524823909,23930
10.767928,106.66894,1524823918,23930
10.767845,106.67125,1524823949,23931
10.767848,106.671585,1524823979,23931
10.767807,106.672585,1524823999,23931
10.767879,106.67212,1524794970,23933
10.767917,106.671135,1524794990,23933
10.767939,106.670296,1524795000,23933
10.768002,106.66901,1524795030,23933
10.765655,106.66757,1524811367,23936
10.766717,106.66731,1524811387,23936
10.767538,106.66674,1524811447,23936
10.767206,106.66606,1524811457,23936
10.771635,106.6655,1524795147,23938
10.772085,106.66531,1524795157,23938
10.766978,106.66724,1524811394,23940
10.767428,106.66717,1524811434,23940
10.767551,106.66693,1524811444,23940
10.767292,106.666336,1524811454,23940
10.76778,106.67197,1524811001,23942
10.767817,106.6717,1524811021,23942
10.76796,106.66775,1524811091,23943
10.767973,106.6671,1524811101,23943
10.769215,106.666435,1524811121,23944
10.769838,106.66619,1524811131,23944
10.770588,106.66588,1524811141,23944
10.771345,106.66561,1524811151,23944
10.77046,106.66592,1524811139,23948
10.771725,106.66546,1524811159,23948
10.772157,106.665344,1524811179,23948
10.765513,106.672005,1524814680,23949
10.766051,106.67189,1524814700,23949
10.7664,106.67182,1524814710,23949
10.767418,106.67165,1524814780,23949
10.767698,106.67264,1524814800,23949
10.769303,106.666374,1524801863,23951
10.768929,106.66654,1524801873,23951
10.767575,106.666695,1524801903,23952
10.767346,106.66616,1524801953,23952
10.767192,106.6659,1524801973,23952
10.766898,106.665405,1524802023,23952
10.766858,106.66532,1524802035,23952
10.766625,106.66495,1524802054,23952
10.76653,106.66473,1524802084,23952
10.766415,106.664536,1524802094,23952
10.76544,106.669975,1524789722,23953
10.76565,106.66995,1524789732,23953
10.765875,106.66988,1524789742,23953
10.766075,106.66984,1524789815,23953
10.76599,106.66982,1524789897,23954
10.76568,106.669846,1524789917,23954
10.765957,106.66873,1524792244,23956
10.765986,106.66897,1524792264,23956
10.76608,106.6693,1524792275,23956
10.765946,106.6698,1524792295,23956
10.765596,106.66989,1524792325,23956
10.765483,106.6677,1524793775,23957
10.765727,106.66763,1524793814,23957
10.765678,106.66733,1524793824,23957
10.769386,106.66622,1524810480,23960
10.7696,106.666245,1524810490,23960
10.770271,106.666,1524810500,23960
10.770815,106.67271,1524823698,23963
10.770287,106.67186,1524823757,23963
10.770125,106.67147,1524823838,23964
10.76998,106.671265,1524823848,23964
10.76957,106.67104,1524823868,23964
10.768871,106.67124,1524823878,23964
10.76818,106.67138,1524823888,23964
10.76783,106.67149,1524823939,23964
10.767627,106.67155,1524823949,23964
10.766548,106.67111,1524824029,23965
10.766417,106.67052,1524824039,23965
10.766309,106.670074,1524824049,23965
10.765687,106.66758,1524824129,23966
10.76563,106.66722,1524824139,23966
10.766913,106.66578,1524832820,23969
10.767372,106.66658,1524832830,23969
10.767727,106.667206,1524832840,23969
10.768765,106.669075,1524832870,23970
10.768973,106.66954,1524832880,23970
10.770108,106.67146,1524833050,23972
10.770043,106.67127,1524833061,23972
10.769872,106.671,1524833071,23972
10.769743,106.670784,1524833081,23972
10.769595,106.67052,1524833091,23972
10.769272,106.66987,1524833101,23972
10.768765,106.66891,1524833132,23972
10.768737,106.66875,1524833483,23973
10.768537,106.66834,1524833502,23973
10.768416,106.66806,1524833511,23973
10.768167,106.66765,1524833532,23973
10.767977,106.66735,1524833542,23973
10.76803,106.66699,1524833552,23973
10.769163,106.66646,1524833572,23973
10.769403,106.66625,1524833582,23973
10.769735,106.66512,1524833602,23973
10.769635,106.664635,1524833612,23973
10.76974,106.6649,1524833863,23974
10.76945,106.666016,1524833884,23974
10.76919,106.66626,1524833903,23974
10.768755,106.6665,1524833912,23974
10.76818,106.66682,1524833923,23974
10.767792,106.66739,1524833943,23974
10.767907,106.66805,1524833953,23974
10.767847,106.66892,1524833963,23974
10.767794,106.66953,1524833972,23974
10.767776,106.67035,1524833983,23974
10.767888,106.67189,1524826371,23976
10.767925,106.671616,1524826381,23976
10.767968,106.67029,1524826401,23976
10.768048,106.66857,1524826441,23977
10.76807,106.667435,1524826481,23977
10.76832,106.66689,1524826501,23977
10.771698,106.66546,1524826571,23979
10.771981,106.66538,1524826581,23979
10.76567,106.66763,1524790755,23980
10.76636,106.6675,1524790770,23980
10.76755,106.66721,1524790815,23980
10.76778,106.66747,1524790830,23980
10.76794,106.6681,1524790845,23980
10.7679,106.66909,1524790860,23980
10.76782,106.6709,1524790890,23981
10.76778,106.67162,1524790905,23981
10.76773,106.67266,1524790920,23981
10.77193,106.66952,1524797280,23982
10.77164,106.67051,1524797325,23982
10.77195,106.6711,1524797340,23982
10.77218,106.67161,1524797355,23982
10.76813,106.6681,1524809655,23985
10.76816,106.66786,1524809670,23985
10.76769,106.66694,1524809715,23985
10.76675,106.66525,1524809760,23986
10.76641,106.66457,1524809775,23986
10.770238,106.6717,1524839146,23987
10.77005,106.67135,1524839156,23987
10.769845,106.671005,1524839216,23987
10.769388,106.67013,1524839236,23987
10.76904,106.66943,1524839246,23987
10.767435,106.66663,1524839285,23988
10.767047,106.66592,1524839296,23988
10.767973,106.667656,1524810080,23990
10.768401,106.66846,1524810090,23990
10.768887,106.66936,1524810100,23990
10.769206,106.67,1524810110,23990
10.76943,106.67043,1524810120,23990
10.7696,106.670715,1524810150,23990
10.769808,106.67112,1524810160,23990
10.770001,106.67145,1524810170,23990
10.770199,106.6714,1524810180,23990
10.770655,106.671234,1524810190,23990
10.770971,106.67106,1524810200,23990
10.771728,106.670654,1524810220,23990
10.771873,106.67088,1524810230,23990
10.771935,106.67111,1524810240,23990
10.771794,106.6712,1524810250,23990
10.771782,106.6712,1524810270,23990
10.771717,106.67125,1524810280,23990
10.771056,106.67158,1524810320,23990
10.7709255,106.67162,1524810330,23990
10.770737,106.67122,1524810350,23990
10.770824,106.67111,1524810360,23990
10.771861,106.67088,1524810400,23990
10.771729,106.67119,1524819430,23992
10.771458,106.671364,1524819440,23992
10.771192,106.6715,1524819450,23992
10.77089,106.6716,1524819460,23992
10.770735,106.67121,1524819480,23992
10.770198,106.67139,1524819520,23992
10.770099,106.67154,1524819540,23992
10.770413,106.67217,1524819550,23992
10.77196,106.6654,1524791704,23993
10.77146,106.6655,1524791715,23993
10.77067,106.6659,1524791728,23993
10.77045,106.666,1524791738,23993
10.7692,106.6664,1524791775,23993
10.76822,106.6669,1524791802,23993
10.76812,106.6669,1524791810,23993
10.76803,106.667,1524791836,23993
10.76777,106.6671,1524791850,23993
10.76724,106.6672,1524791859,23993
10.76672,106.6673,1524791868,23993
10.76637,106.6674,1524791885,23993
10.76632,106.6674,1524791893,23993
10.76628,106.6674,1524791895,23993
10.772074,106.671265,1524815807,23995
10.771437,106.67008,1524815837,23995
10.77046,106.67011,1524816111,23996
10.770298,106.670166,1524816131,23996
10.77019,106.67024,1524816141,23996
10.769814,106.67059,1524816221,23997
10.769783,106.67066,1524816261,23997
10.769657,106.67074,1524816271,23997
10.76937,106.67035,1524816291,23997
10.769007,106.66955,1524816301,23997
10.76664,106.66499,1524816361,23999
10.766465,106.66461,1524816401,23999
10.766356,106.664406,1524816411,23999
10.771948,106.66581,1524826497,24001
10.771847,106.665474,1524826516,24001
10.771459,106.66554,1524827324,24002
10.770868,106.66578,1524827334,24002
10.769608,106.66627,1524827355,24002
10.769165,106.66646,1524827365,24002
10.76879,106.66659,1524827375,24002
10.768309,106.66677,1524827385,24002
10.767895,106.66685,1524827396,24002
10.767603,106.66668,1524827406,24002
10.767002,106.66559,1524827446,24002
10.767145,106.67153,1524815058,24003
10.767627,106.671364,1524815098,24003
10.767005,106.665695,1524815250,24006
10.766771,106.665276,1524815260,24006
10.766447,106.66473,1524815280,24006
10.766173,106.66434,1524815290,24006
10.770643,106.67252,1524796317,24007
10.770213,106.67166,1524796346,24007
10.770079,106.67144,1524796356,24007
10.769881,106.67111,1524796398,24007
10.769228,106.670006,1524796418,24007
10.768887,106.66939,1524796428,24007
10.768518,106.66871,1524796437,24007
10.766896,106.66568,1524796478,24009
10.766684,106.66528,1524796518,24009
10.766541,106.66499,1524796538,24009
10.766341,106.66457,1524796578,24009
10.76766,106.66709,1524803578,24010
10.76636,106.66737,1524803598,24010
10.76617,106.66748,1524803618,24010
10.770661,106.672516,1524818130,24011
10.7706,106.672386,1524818160,24011
10.770407,106.67215,1524818220,24011
10.770119,106.671684,1524818250,24011
10.767821,106.67239,1524811478,24015
10.767865,106.672165,1524811492,24015
10.767983,106.66716,1524811590,24017
10.768225,106.66692,1524811597,24017
10.76929,106.66642,1524811627,24017
10.770951,106.66568,1524811657,24018
10.771602,106.66546,1524811669,24018
10.771637,106.665436,1524811673,24018
10.77188,106.6716,1524787731,24019
10.77188,106.6716,1524787739,24019
10.77189,106.6716,1524787747,24019
10.7719,106.6716,1524787760,24019
10.7719,106.6716,1524787770,24019
10.7719,106.6716,1524787778,24019
10.7719,106.6716,1524787787,24019
10.7719,106.6717,1524787806,24019
10.7719,106.6717,1524787814,24019
10.7719,106.6717,1524787815,24019
10.7719,106.6717,1524787839,24019
10.77191,106.6717,1524787848,24019
10.7713,106.6721,1524788682,24020
10.77122,106.672,1524788691,24020
10.77197,106.6691,1524788811,24021
10.77166,106.6684,1524788835,24021
10.77153,106.6682,1524788843,24021
10.77188,106.6677,1524788858,24021
10.77217,106.6675,1524788866,24021
10.77215,106.667,1524788886,24021
10.77217,106.6669,1524788894,24021
10.77217,106.6666,1524788903,24021
10.77193,106.6659,1524788918,24021
10.77203,106.6653,1524788926,24021
10.766545,106.66508,1524822212,24022
10.767121,106.66616,1524822243,24022
10.769535,106.67058,1524822313,24024
10.769683,106.670906,1524822323,24024
10.770472,106.6724,1524822363,24025
10.77056,106.67257,1524822372,24025
10.76626,106.66448,1524806449,24026
10.766735,106.66541,1524806488,24026
10.767482,106.66712,1524821702,24032
10.76771,106.6675,1524821712,24032
10.76782,106.66921,1524821732,24033
10.767785,106.6698,1524821742,24033
10.767735,106.6714,1524821773,24034
10.767718,106.671936,1524821780,24034
10.767676,106.672554,1524821792,24034
10.767946,106.669106,1524797987,24036
10.768165,106.66783,1524798018,24036
10.769433,106.66606,1524789988,24039
10.769339,106.66621,1524790018,24039
10.7691,106.66632,1524790028,24039
10.767807,106.67097,1524790198,24040
10.767783,106.67114,1524790208,24040
10.767716,106.67149,1524790238,24040
10.767035,106.67167,1524790258,24040
10.766646,106.671745,1524790268,24040
10.76797,106.66741,1524852974,24042
10.766802,106.66732,1524852994,24042
10.765872,106.66753,1524853004,24042
10.76578,106.66755,1524853601,24043
10.766348,106.66741,1524853611,24043
10.766963,106.66728,1524853621,24043
10.767874,106.66771,1524853681,24043
10.768126,106.66819,1524853691,24043
10.768356,106.6687,1524853701,24043
10.768653,106.66925,1524853711,24043
10.769375,106.670425,1524853731,24044
10.769682,106.67087,1524853741,24044
10.770278,106.67201,1524853771,24044
10.77058,106.67256,1524853781,24044
10.76979,106.66456,1524855971,24045
10.769795,106.66514,1524855981,24045
10.76956,106.6658,1524855991,24045
10.768438,106.666664,1524856031,24046
10.768039,106.666885,1524856041,24046
10.767959,106.66751,1524856081,24046
10.767941,106.668495,1524856091,24046
10.767798,106.67118,1524856121,24047
10.767747,106.67186,1524856141,24047
10.76776,106.67269,1524856151,24047
10.76784,106.67264,1524856321,24048
10.767894,106.67127,1524856341,24048
10.769485,106.66604,1524856561,24050
10.769758,106.66492,1524856581,24050
10.769535,106.66434,1524856591,24050
10.768925,106.66925,1524834754,24052
10.768258,106.6681,1524834775,24052
10.766785,106.66545,1524834815,24053
10.76647,106.66487,1524834825,24053
10.766232,106.66442,1524834834,24053
10.767235,106.66641,1524835628,24055
10.7676,106.66705,1524835638,24055
10.767788,106.67274,1524843816,24057
10.767855,106.67194,1524843826,24057
10.767952,106.66975,1524843886,24058
10.767986,106.668846,1524843896,24058
10.768108,106.66815,1524843906,24058
10.767985,106.66741,1524843926,24058
10.768608,106.666756,1524843946,24058
10.769217,106.66646,1524843956,24058
10.769486,106.666176,1524843966,24058
10.769047,106.66959,1524795458,24065
10.768688,106.6689,1524795468,24065
10.768394,106.66824,1524795478,24065
10.768178,106.66785,1524795488,24065
10.768055,106.66778,1524795497,24065
10.767868,106.66927,1524795528,24066
10.767854,106.66957,1524795538,24066
10.767801,106.6707,1524795558,24066
10.767788,106.671005,1524795568,24066
10.767781,106.67135,1524795578,24066
10.767843,106.67132,1524795588,24066
10.767879,106.67069,1524795597,24066
10.767937,106.669685,1524795669,24066
10.76786,106.66938,1524795819,24067
10.76784,106.6701,1524795829,24067
10.76957,106.6657,1524798055,24069
10.7689,106.6665,1524798085,24069
10.769615,106.67092,1524840931,24073
10.768396,106.67135,1524840961,24073
10.767788,106.672676,1524842802,24074
10.767835,106.67199,1524842812,24074
10.768013,106.66749,1524842882,24076
10.768145,106.666954,1524842903,24076
10.769283,106.666405,1524842922,24076
10.769907,106.66615,1524842932,24076
10.765953,106.66762,1524831975,24077
10.766334,106.66753,1524831985,24077
10.767225,106.667336,1524832004,24077
10.768144,106.66786,1524832175,24079
10.767975,106.66748,1524832185,24079
10.767883,106.66727,1524832195,24079
10.76704,106.66723,1524832225,24079
10.766374,106.667366,1524832235,24079
10.765833,106.66752,1524832245,24079
10.765656,106.66765,1524832285,24079
10.76583,106.66815,1524832314,24079
10.765767,106.66755,1524832446,24080
10.766318,106.667465,1524832456,24080
10.76695,106.66734,1524832466,24080
10.767223,106.66716,1524832475,24080
10.768309,106.666885,1524832507,24080
10.768615,106.66675,1524832517,24080
10.769192,106.66649,1524832537,24080
10.769667,106.66631,1524832547,24080
10.771133,106.66575,1524832567,24081
10.772065,106.665405,1524832586,24081
10.770015,106.67059,1524833308,24083
10.76984,106.67078,1524833339,24083
10.769419,106.671165,1524833359,24083
10.76783,106.67261,1524831003,24084
10.767875,106.67187,1524831013,24084
10.767888,106.671165,1524831053,24084
10.767933,106.67032,1524831063,24084
10.767966,106.66955,1524831072,24084
10.76798,106.668816,1524831083,24084
10.768086,106.66697,1524831133,24085
10.768581,106.66676,1524831143,24085
10.768909,106.66664,1524831153,24085
10.769332,106.66645,1524831163,24085
10.76945,106.66622,1524831174,24085
10.769733,106.66563,1524831183,24085
10.76991,106.665085,1524831195,24085
10.770317,106.664795,1524831234,24085
10.770476,106.66494,1524831254,24085
10.770367,106.66505,1524831264,24085
10.770021,106.66535,1524831274,24085
10.76956,106.6656,1524831294,24085
10.769363,106.666,1524831304,24085
10.769245,106.66625,1524831315,24085
10.767854,106.66702,1524831355,24086
10.767643,106.66711,1524831365,24086
10.76734,106.667015,1524838195,24089
10.7678,106.66711,1524838205,24089
10.768487,106.66677,1524838215,24089
10.769238,106.66645,1524838224,24089
10.770752,106.66584,1524838244,24090
10.771468,106.66555,1524838254,24090
10.77075,106.67262,1524797557,24093
10.77049,106.672104,1524797598,24093
10.770248,106.67176,1524797638,24093
10.769727,106.670815,1524797728,24094
10.769508,106.670425,1524797737,24094
10.769172,106.66979,1524797747,24094
10.768845,106.66924,1524797758,24094
10.767485,106.66673,1524797788,24095
10.767014,106.66585,1524797798,24095
10.766673,106.66515,1524797808,24095
10.766322,106.6646,1524797818,24095
10.771935,106.66524,1524790729,24096
10.771485,106.6654,1524790740,24096
10.771004,106.6656,1524790750,24096
10.770443,106.66582,1524790760,24096
10.769965,106.665985,1524790770,24096
10.769537,106.666145,1524790780,24096
10.769129,106.666336,1524790799,24096
10.77057,106.66585,1524820351,24098
10.769925,106.666145,1524820366,24098
10.769676,106.66624,1524820371,24098
10.769317,106.66639,1524820381,24098
10.768788,106.66658,1524820391,24098
10.7678,106.669235,1524820523,24100
10.767758,106.670204,1524820533,24100
10.76772,106.67105,1524820543,24100
10.7677,106.67174,1524820584,24100
10.767662,106.67271,1524820599,24100
10.76793,106.672325,1524830177,24101
10.767963,106.67124,1524830216,24101
10.767999,106.67053,1524830226,24101
10.768045,106.669785,1524830236,24101
10.769217,106.66642,1524830317,24103
10.769662,106.66558,1524830337,24103
10.771058,106.67253,1524811440,24105
10.770888,106.6726,1524811449,24105
10.77034,106.67209,1524823075,24106
10.770175,106.67179,1524823095,24106
10.770028,106.67131,1524823206,24107
10.769908,106.671165,1524823216,24107
10.76974,106.67081,1524823236,24107
10.76933,106.66999,1524823256,24107
10.768871,106.66918,1524823276,24107
10.768247,106.66697,1524823327,24108
10.769426,106.66646,1524823356,24108
10.770522,106.672386,1524833425,24117
10.770612,106.67264,1524833435,24117
10.77032,106.67187,1524833475,24117
10.770364,106.67134,1524833495,24117
10.770924,106.67104,1524833505,24117
10.771548,106.67035,1524833535,24117
10.770957,106.66986,1524833576,24117
10.770719,106.66998,1524833645,24117
10.770358,106.67029,1524833665,24117
10.770001,106.67031,1524833685,24117
10.769832,106.669876,1524833695,24117
10.769432,106.66968,1524833715,24117
10.768998,106.66844,1524833826,24118
10.769448,106.66813,1524833846,24118
10.770157,106.667816,1524833866,24118
10.770449,106.6677,1524833877,24118
